rcuk_tags.level,rcuk_tags.subject,rcuk_tags.topic,rcuk_tags.tag
3,"Plant and crop science","Plant physiology","Leaves"
3,"Plant and crop science","Plant physiology","Lignification"
3,"Plant and crop science","Plant physiology","Meristem"
3,"Plant and crop science","Plant physiology","Morphology"
3,"Plant and crop science","Plant physiology","Nitrogen fixation in plants"
3,"Plant and crop science","Plant physiology","Photomorphogenesis"
3,"Plant and crop science","Plant physiology","Photosynthesis in plants"
3,"Plant and crop science","Plant physiology","Phototropism"
3,"Plant and crop science","Plant physiology","Plant physiology"
3,"Plant and crop science","Plant physiology","Plant senescence"
3,"Plant and crop science","Plant physiology","Plastid biogenesis"
3,"Plant and crop science","Plant physiology","Pollen"
3,"Plant and crop science","Plant physiology","Protein degradation (plants)"
3,"Plant and crop science","Plant physiology","Resource partitioning"
3,"Plant and crop science","Plant physiology","Respiration (plants)"
3,"Plant and crop science","Plant physiology","Roots"
3,"Plant and crop science","Plant physiology","Secondary metabolism (plants)"
3,"Plant and crop science","Plant physiology","Seeds"
3,"Plant and crop science","Plant physiology","Shoots"
3,"Plant and crop science","Plant physiology","Transport processes"
2,"Plant and crop science","Plant reproductive biology","Plant reproductive biology"
3,"Plant and crop science","Plant reproductive biology","Dehiscence"
3,"Plant and crop science","Plant reproductive biology","Fruit development"
3,"Plant and crop science","Plant reproductive biology","Plant reproductive biology"
3,"Plant and crop science","Plant reproductive biology","Pollen"
3,"Plant and crop science","Plant reproductive biology","Pollen tube"
3,"Plant and crop science","Plant reproductive biology","Pollination"
3,"Plant and crop science","Plant reproductive biology","Seeds (plant reproduction)"
3,"Plant and crop science","Plant reproductive biology","Self incompatibility (SI)"
2,"Plant and crop science","Plant responses to environment","Plant responses to environment"
3,"Plant and crop science","Plant responses to environment","Abiotic stress (plants)"
3,"Plant and crop science","Plant responses to environment","Abscission"
3,"Plant and crop science","Plant responses to environment","Cold stress"
3,"Plant and crop science","Plant responses to environment","Dehydration "
3,"Plant and crop science","Plant responses to environment","Drought"
3,"Plant and crop science","Plant responses to environment","Environment/plant interaction"
3,"Plant and crop science","Plant responses to environment","Heat stress"
3,"Plant and crop science","Plant responses to environment","Heavy metal stress"
3,"Plant and crop science","Plant responses to environment","Nutrient deficiency in plants"
3,"Plant and crop science","Plant responses to environment","Nutrient sensing"
3,"Plant and crop science","Plant responses to environment","Oxidative stress"
3,"Plant and crop science","Plant responses to environment","Plant responses to environment"
3,"Plant and crop science","Plant responses to environment","Salt stress"
3,"Plant and crop science","Plant responses to environment","Stress responses in plants"
3,"Plant and crop science","Plant responses to environment","Stress tolerance"
3,"Plant and crop science","Plant responses to environment","Water stress"
1,"Plasma physics",NA,"Plasma physics"
2,"Plasma physics","Fusion","Fusion"
3,"Plasma physics","Fusion","Fusion - Computational"
3,"Plasma physics","Fusion","Fusion - Engineering"
3,"Plasma physics","Fusion","Fusion - Experimental"
3,"Plasma physics","Fusion","Fusion - Instrumentation"
3,"Plasma physics","Fusion","Fusion - Materials"
3,"Plasma physics","Fusion","Fusion - Modelling/Simulation"
3,"Plasma physics","Fusion","Fusion - Theoretical"
3,"Plasma physics","Fusion","Fusion - Waste Generation"
3,"Plasma physics","Fusion","Magnetic Confinement Fusion"
3,"Plasma physics","Fusion","Neutron Damage of Materials"
3,"Plasma physics","Fusion","Nuclear Reactions in Blankets"
3,"Plasma physics","Fusion","Nuclear Reactions in Materials"
3,"Plasma physics","Fusion","Plasma - Diagnostics"
3,"Plasma physics","Fusion","Plasma - Magneto-hydrodynamics"
3,"Plasma physics","Fusion","Plasma/Beam Interactions"
3,"Plasma physics","Fusion","Plasma/Materials Interaction"
3,"Plasma physics","Fusion","Plasma/Microwave Interactions"
3,"Plasma physics","Fusion","Turbulence in Fusion Plasmas"
2,"Plasma physics","Plasmas - Laser and Fusion","Plasmas - Laser and Fusion"
3,"Plasma physics","Plasmas - Laser and Fusion","Fusion Plasma - Masers"
3,"Plasma physics","Plasmas - Laser and Fusion","High Power Laser Ablation"
3,"Plasma physics","Plasmas - Laser and Fusion","High Power Laser Plasmas"
3,"Plasma physics","Plasmas - Laser and Fusion","Inertial Confinement Fusion"
3,"Plasma physics","Plasmas - Laser and Fusion","Magnetically Confined Plasmas"
3,"Plasma physics","Plasmas - Laser and Fusion","Magnetohydrodynamics"
3,"Plasma physics","Plasmas - Laser and Fusion","Plasma-based Accelerators"
3,"Plasma physics","Plasmas - Laser and Fusion","Z-pinches"
2,"Plasma physics","Plasmas - Technological","Plasmas - Technological"
3,"Plasma physics","Plasmas - Technological","High Temperature Technological Plasmas"
3,"Plasma physics","Plasmas - Technological","Low Temperature Technological Plasmas"
3,"Plasma physics","Plasmas - Technological","Plasma - Masers"
3,"Plasma physics","Plasmas - Technological","Technological Plasma Diagnostics"
3,"Plasma physics","Plasmas - Technological","Technological Plasma Discharges"
3,"Plasma physics","Plasmas - Technological","Technological Plasma Interactions"
3,"Plasma physics","Plasmas - Technological","Technological Plasma Standards"
1,"Political science and international studies",NA,"Political science and international studies"
2,"Political science and international studies","Diplomacy & International Relations","Diplomacy & International Relations"
2,"Political science and international studies","International Studies & Relations","International Studies & Relations"
2,"Political science and international studies","Political Science","Political Science"
1,"Pollution, waste and resources",NA,"Pollution, waste and resources"
2,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Assessment and Remediation of Contaminated Land and Groundwater"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Bioremediation of soils"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Boundary Layers"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Chemical Oxidation"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Climatic Effects"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated clay"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated Land "
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated Landfill Design"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated Landfill Practice"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated Sites"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contaminated Soil"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Contamination Risk Assessment"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Geotech Materials Durability "
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Ground Characteristics"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Land Assessment"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Land Drainage"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Land Remediation"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Leachate"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Legislation Contamination"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Membrane Technology for Remediation"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Mining Subsidence Impact"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Pollution Life-cycle Analysis "
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Pollution Management"
3,"Pollution, waste and resources","Assessment and Remediation of Contaminated Land and Groundwater","Unsaturated Soil"
2,"Pollution, waste and resources","Carbon Capture and Storage","Carbon Capture and Storage"
3,"Pollution, waste and resources","Carbon Capture and Storage","Adsorbents for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Aerogels for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Algae for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Ammonias for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Biochar"
3,"Pollution, waste and resources","Carbon Capture and Storage","Biomass and CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","Carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Carbon capture from free air"
3,"Pollution, waste and resources","Carbon Capture and Storage","Carbon dioxide pipelines"
3,"Pollution, waste and resources","Carbon Capture and Storage","Carbon storage"
3,"Pollution, waste and resources","Carbon Capture and Storage","CCS power station integration"
3,"Pollution, waste and resources","Carbon Capture and Storage","CCS retrofit"
3,"Pollution, waste and resources","Carbon Capture and Storage","CCS Storage capacity analysis"
3,"Pollution, waste and resources","Carbon Capture and Storage","CCS whole systems"
3,"Pollution, waste and resources","Carbon Capture and Storage","Chemical looping for CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","CO2 transport systems"
3,"Pollution, waste and resources","Carbon Capture and Storage","Enzymes for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Hydrogen and carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Impurities in carbon dioxide"
3,"Pollution, waste and resources","Carbon Capture and Storage","Injection sites for CO2"
3,"Pollution, waste and resources","Carbon Capture and Storage","Membranes for carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Mineralisation -carbon capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Monitoring of CO2 storage"
3,"Pollution, waste and resources","Carbon Capture and Storage","Nanotechnology and CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","Oxyfuel combustion"
3,"Pollution, waste and resources","Carbon Capture and Storage","Post combustion capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Pre combustion capture"
3,"Pollution, waste and resources","Carbon Capture and Storage","Public acceptability of CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","Reservoir modelling for CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","Saline aquifers and CCS"
3,"Pollution, waste and resources","Carbon Capture and Storage","Syngas and carbon capture"
2,"Pollution, waste and resources","Earth Resources","Earth Resources"
2,"Pollution, waste and resources","Ecotoxicology","Ecotoxicology"
2,"Pollution, waste and resources","Pollution","Pollution"
2,"Pollution, waste and resources","Waste Minimisation","Waste Minimisation"
3,"Pollution, waste and resources","Waste Minimisation","Construction Waste"
3,"Pollution, waste and resources","Waste Minimisation","Contaminated Waste Waters"
3,"Pollution, waste and resources","Waste Minimisation","Electrical Waste"
3,"Pollution, waste and resources","Waste Minimisation","Landfill Minimisation"
3,"Pollution, waste and resources","Waste Minimisation","Landfill Practice"
3,"Pollution, waste and resources","Waste Minimisation","Metal Waste"
3,"Pollution, waste and resources","Waste Minimisation","Plastic Waste"
3,"Pollution, waste and resources","Waste Minimisation","Process Waste Minimisation"
3,"Pollution, waste and resources","Waste Minimisation","Reuse of Waste Materials"
3,"Pollution, waste and resources","Waste Minimisation","Vehicle Component Waste"
3,"Pollution, waste and resources","Waste Minimisation","Waste Design"
3,"Pollution, waste and resources","Waste Minimisation","Waste Minimisation Legislation"
3,"Pollution, waste and resources","Waste Minimisation","Waste Packaging"
3,"Pollution, waste and resources","Waste Minimisation","Waste Sorting Technology"
3,"Pollution, waste and resources","Waste Minimisation","Waste Waters Minimisation"
1,"Process engineering",NA,"Process engineering"
2,"Process engineering","Bioprocess Engineering","Bioprocess Engineering"
3,"Process engineering","Bioprocess Engineering","Bio-catalysis (Bioprocess)"
3,"Process engineering","Bioprocess Engineering","Biofouling (Bioprocess)"
3,"Process engineering","Bioprocess Engineering","Bioprocess Control"
3,"Process engineering","Bioprocess Engineering","Bioprocessing"
3,"Process engineering","Bioprocess Engineering","Bioseparation"
3,"Process engineering","Bioprocess Engineering","Directed Evolution"
3,"Process engineering","Bioprocess Engineering","Downstream Processing"
3,"Process engineering","Bioprocess Engineering","Expression Hosts"
3,"Process engineering","Bioprocess Engineering","Formulation"
3,"Process engineering","Bioprocess Engineering","Genomics (Bioprocess)"
3,"Process engineering","Bioprocess Engineering","High Throughput Techniques"
3,"Process engineering","Bioprocess Engineering","Kinetic Models"
3,"Process engineering","Bioprocess Engineering","Metabolic Engineering"
3,"Process engineering","Bioprocess Engineering","Metabolomics"
3,"Process engineering","Bioprocess Engineering","Non-Linear Modelling"
3,"Process engineering","Bioprocess Engineering","Proteomics"
3,"Process engineering","Bioprocess Engineering","Purification"
3,"Process engineering","Bioprocess Engineering","Reactor Design"
3,"Process engineering","Bioprocess Engineering","Shear Characteristics of Cells"
3,"Process engineering","Bioprocess Engineering","Statistical Modelling"
3,"Process engineering","Bioprocess Engineering","Stoichiometric Models"
3,"Process engineering","Bioprocess Engineering","Transcriptomics"
2,"Process engineering","Complex fluids and soft solids","Complex fluids and soft solids"
3,"Process engineering","Complex fluids and soft solids","Aggregation"
3,"Process engineering","Complex fluids and soft solids","Biomimetic Complex Fluids"
3,"Process engineering","Complex fluids and soft solids","Cellulose Chemistry"
3,"Process engineering","Complex fluids and soft solids","Clays"
3,"Process engineering","Complex fluids and soft solids","Colloid Dispersions"
3,"Process engineering","Complex fluids and soft solids","Complex Fluids"
3,"Process engineering","Complex fluids and soft solids","Compressibility"
3,"Process engineering","Complex fluids and soft solids","Creams"
3,"Process engineering","Complex fluids and soft solids","Crystallisation"
3,"Process engineering","Complex fluids and soft solids","Drilling Fluids"
3,"Process engineering","Complex fluids and soft solids","Droplet Formation"
3,"Process engineering","Complex fluids and soft solids","Emulsions"
3,"Process engineering","Complex fluids and soft solids","Fluid Morphology"
3,"Process engineering","Complex fluids and soft solids","Foams"
3,"Process engineering","Complex fluids and soft solids","Injection Moulding"
3,"Process engineering","Complex fluids and soft solids","Interparticle Forces (Fluids)"
3,"Process engineering","Complex fluids and soft solids","Latex"
3,"Process engineering","Complex fluids and soft solids","Liquefaction"
3,"Process engineering","Complex fluids and soft solids","Liquid Crystalline Polymers"
3,"Process engineering","Complex fluids and soft solids","Liquid Crystals"
3,"Process engineering","Complex fluids and soft solids","Liquid-Liquid Systems"
3,"Process engineering","Complex fluids and soft solids","Lyotropes"
3,"Process engineering","Complex fluids and soft solids","Microemulsion"
3,"Process engineering","Complex fluids and soft solids","Microporous Structures"
3,"Process engineering","Complex fluids and soft solids","Organogels"
3,"Process engineering","Complex fluids and soft solids","Paints"
3,"Process engineering","Complex fluids and soft solids","Pastes"
3,"Process engineering","Complex fluids and soft solids","Phase Transformations"
3,"Process engineering","Complex fluids and soft solids","Porosimetry"
3,"Process engineering","Complex fluids and soft solids","Process Analysis"
3,"Process engineering","Complex fluids and soft solids","Processing of Complex Fluids"
3,"Process engineering","Complex fluids and soft solids","Rheopectic Fluids"
3,"Process engineering","Complex fluids and soft solids","Shear Thinning Fluids"
3,"Process engineering","Complex fluids and soft solids","Surfactants"
3,"Process engineering","Complex fluids and soft solids","Thixotropy"
2,"Process engineering","Design of Process systems","Design of Process systems"
3,"Process engineering","Design of Process systems","Design of process systems"
3,"Process engineering","Design of Process systems","Process Systems Analysis"
3,"Process engineering","Design of Process systems","Process Systems Control"
3,"Process engineering","Design of Process systems","Process Systems Diagnostics"
3,"Process engineering","Design of Process systems","Process Systems Engineering"
3,"Process engineering","Design of Process systems","Process Systems Modelling"
3,"Process engineering","Design of Process systems","Process Systems Optimisation"
3,"Process engineering","Design of Process systems","Process Systems Technology"
2,"Process engineering","Fluid Dynamics","Fluid Dynamics"
3,"Process engineering","Fluid Dynamics","Baffles"
3,"Process engineering","Fluid Dynamics","Channel Formation"
3,"Process engineering","Fluid Dynamics","Diffusion of Fluids"
3,"Process engineering","Fluid Dynamics","Flow"
3,"Process engineering","Fluid Dynamics","Flow Simulation"
3,"Process engineering","Fluid Dynamics","Flow Visualisation"
3,"Process engineering","Fluid Dynamics","Fluid Dispersions"
3,"Process engineering","Fluid Dynamics","Fluid Dynamics of Annular Flow "
3,"Process engineering","Fluid Dynamics","Hydrodynamics"
3,"Process engineering","Fluid Dynamics","Image Processing: Flow"
3,"Process engineering","Fluid Dynamics","Magneto Fluid Dynamics"
3,"Process engineering","Fluid Dynamics","Mixing"
3,"Process engineering","Fluid Dynamics","Process Analysis: Flow"
3,"Process engineering","Fluid Dynamics","Process Control: Flow"
3,"Process engineering","Fluid Dynamics","Stirred Tanks"
3,"Process engineering","Fluid Dynamics","Stopped Flow"
3,"Process engineering","Fluid Dynamics","Turbulent Flows"
2,"Process engineering","Food processing","Food processing"
3,"Process engineering","Food processing","Dairy products"
3,"Process engineering","Food processing","Flavour manipulation"
3,"Process engineering","Food processing","Flavour measurement"
3,"Process engineering","Food processing","Food characterisation"
3,"Process engineering","Food processing","Food manufacture"
3,"Process engineering","Food processing","Food processing"
3,"Process engineering","Food processing","Food processing conditions"
3,"Process engineering","Food processing","Food storage"
3,"Process engineering","Food processing","Food texture"
3,"Process engineering","Food processing","Food waste reduction"
3,"Process engineering","Food processing","Fruit processing"
3,"Process engineering","Food processing","Meat production"
3,"Process engineering","Food processing","Packaging"
3,"Process engineering","Food processing","Quality related transformation"
3,"Process engineering","Food processing","Shelf life of food"
3,"Process engineering","Food processing","Supply chain"
2,"Process engineering","Food structure/composition ","Food structure/composition "
3,"Process engineering","Food structure/composition ","Carbohydrates in food"
3,"Process engineering","Food structure/composition ","Cellulose"
3,"Process engineering","Food structure/composition ","Chemical properties of food"
3,"Process engineering","Food structure/composition ","Fats, fatty acids"
3,"Process engineering","Food structure/composition ","Fibre"
3,"Process engineering","Food structure/composition ","Flavour"
3,"Process engineering","Food structure/composition ","Food appearance"
3,"Process engineering","Food structure/composition ","Food structure"
3,"Process engineering","Food structure/composition ","Food Texture"
3,"Process engineering","Food structure/composition ","Functional metabolites"
3,"Process engineering","Food structure/composition ","Glassy state"
3,"Process engineering","Food structure/composition ","Macroscopic structure"
3,"Process engineering","Food structure/composition ","Material properties"
3,"Process engineering","Food structure/composition ","Molecular composition of food"
3,"Process engineering","Food structure/composition ","Nutrients"
3,"Process engineering","Food structure/composition ","Proteins, amino acids"
3,"Process engineering","Food structure/composition ","Quality attributes/characteristics"
3,"Process engineering","Food structure/composition ","Raw materials, ingredients"
3,"Process engineering","Food structure/composition ","Rheology"
3,"Process engineering","Food structure/composition ","Sensory evaluation  "
3,"Process engineering","Food structure/composition ","Storage product"
2,"Process engineering","Heat and Mass Transfer","Heat and Mass Transfer"
3,"Process engineering","Heat and Mass Transfer","Boiling Fluids"
3,"Process engineering","Heat and Mass Transfer","Conduction"
3,"Process engineering","Heat and Mass Transfer","Distillation"
3,"Process engineering","Heat and Mass Transfer","Geothermal Energy"
3,"Process engineering","Heat and Mass Transfer","Ground Heat Pumps"
3,"Process engineering","Heat and Mass Transfer","Heat Diffusion"
3,"Process engineering","Heat and Mass Transfer","Heat Exchangers"
3,"Process engineering","Heat and Mass Transfer","Heat from Foundations"
3,"Process engineering","Heat and Mass Transfer","Heat Pipes"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer & Thermodynamics"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer and Bubbles"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer and Droplets"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer in Boilers"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer in Bubbly Flows"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer in Fixed Beds"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer in Fluidised Beds"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer in Pyrolysis"
3,"Process engineering","Heat and Mass Transfer","Heat Transfer through Foams"
3,"Process engineering","Heat and Mass Transfer","Heat/mass transfer kinetics"
3,"Process engineering","Heat and Mass Transfer","Mass Diffusion"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer & Thermodynamics"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer and Bubbles"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer and Droplets"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer in Bubbly Flows"
3,"Process engineering","Heat and Mass Transfer","Mass Transfer through Foams"
3,"Process engineering","Heat and Mass Transfer","Momentum Transfer"
3,"Process engineering","Heat and Mass Transfer","Ocean Thermal Energy"
3,"Process engineering","Heat and Mass Transfer","Ocean Thermal Gradients"
3,"Process engineering","Heat and Mass Transfer","Refrigeration"
3,"Process engineering","Heat and Mass Transfer","Single Phase Heat Transfer"
3,"Process engineering","Heat and Mass Transfer","Single Phase Mass Transfer"
3,"Process engineering","Heat and Mass Transfer","Thermal Explosions"
3,"Process engineering","Heat and Mass Transfer","Thermal Measurement Methods"
3,"Process engineering","Heat and Mass Transfer","Two Phase Heat Transfer"
3,"Process engineering","Heat and Mass Transfer","Two Phase Mass Transfer"
2,"Process engineering","Multiphase Flow","Multiphase Flow"
3,"Process engineering","Multiphase Flow","Centrifugual Separation"
3,"Process engineering","Multiphase Flow","Constricted flow"
3,"Process engineering","Multiphase Flow","Dispersions"
3,"Process engineering","Multiphase Flow","Flow optimisation"
3,"Process engineering","Multiphase Flow","Flow patterns"
3,"Process engineering","Multiphase Flow","Fluid transport (particle)"
3,"Process engineering","Multiphase Flow","Gas-liquid (bubbly) flow"
3,"Process engineering","Multiphase Flow","MRI (multiphase flow)"
3,"Process engineering","Multiphase Flow","Nonlinear systems"
3,"Process engineering","Multiphase Flow","On-line measurement: flow"
3,"Process engineering","Multiphase Flow","Solid/liquid/gas interface"
3,"Process engineering","Multiphase Flow","Two & Three Phase Flow"
2,"Process engineering","Oil and Gas Extraction","Oil and Gas Extraction"
3,"Process engineering","Oil and Gas Extraction","Downhole Technology/Processes"
3,"Process engineering","Oil and Gas Extraction","Drilling for Oil/Gas"
3,"Process engineering","Oil and Gas Extraction","Dynamic Positioning"
3,"Process engineering","Oil and Gas Extraction","Enhanced Oil Recovery"
3,"Process engineering","Oil and Gas Extraction","Environmental Technology"
3,"Process engineering","Oil and Gas Extraction","Flowlines and Umbilicals"
3,"Process engineering","Oil and Gas Extraction","Handling Fluid/Solid Products"
3,"Process engineering","Oil and Gas Extraction","Hydrodynamics of Oil or Gas"
3,"Process engineering","Oil and Gas Extraction","Mooring Floating Installations"
3,"Process engineering","Oil and Gas Extraction","Offshore Construction"
3,"Process engineering","Oil and Gas Extraction","Offshore Decommissioning"
3,"Process engineering","Oil and Gas Extraction","Offshore Installations:Design "
3,"Process engineering","Oil and Gas Extraction","Offshore Processing"
3,"Process engineering","Oil and Gas Extraction","Offshore Safety"
3,"Process engineering","Oil and Gas Extraction","Oil/Gas Reservoir Management"
3,"Process engineering","Oil and Gas Extraction","Pipelines"
3,"Process engineering","Oil and Gas Extraction","Pressure (Oil/Gas)"
3,"Process engineering","Oil and Gas Extraction","Rock Engineering"
3,"Process engineering","Oil and Gas Extraction","Rock Permeability"
3,"Process engineering","Oil and Gas Extraction","Scale in Oil Recovery"
3,"Process engineering","Oil and Gas Extraction","Seismic Oil Recovery"
3,"Process engineering","Oil and Gas Extraction","Thermal Oil Recovery"
3,"Process engineering","Oil and Gas Extraction","Well Exploration"
3,"Process engineering","Oil and Gas Extraction","Well Productivity and Improved Recovery"
2,"Process engineering","Particle Technology","Particle Technology"
3,"Process engineering","Particle Technology","Aerosol Generation"
3,"Process engineering","Particle Technology","Agglomeration"
3,"Process engineering","Particle Technology","Attrition"
3,"Process engineering","Particle Technology","Bulk Powder Flow"
3,"Process engineering","Particle Technology","Bulk Powder Properties"
3,"Process engineering","Particle Technology","Comminution"
3,"Process engineering","Particle Technology","Compaction"
3,"Process engineering","Particle Technology","Conveying"
3,"Process engineering","Particle Technology","Cross Flow Filtration"
3,"Process engineering","Particle Technology","Dense Phase Conveying"
3,"Process engineering","Particle Technology","Dilute Phase Conveying"
3,"Process engineering","Particle Technology","Discrete Element Modelling"
3,"Process engineering","Particle Technology","Dissipative Particle Dynamics"
3,"Process engineering","Particle Technology","Dust Explosion"
3,"Process engineering","Particle Technology","Electro-separation"
3,"Process engineering","Particle Technology","Electrostatic Precipitation"
3,"Process engineering","Particle Technology","Floatation"
3,"Process engineering","Particle Technology","Flocculation"
3,"Process engineering","Particle Technology","Formulation"
3,"Process engineering","Particle Technology","Gas/Solid Separation"
3,"Process engineering","Particle Technology","Granular Flows"
3,"Process engineering","Particle Technology","Granulation Kinetics"
3,"Process engineering","Particle Technology","Hoppers"
3,"Process engineering","Particle Technology","Interparticle Forces"
3,"Process engineering","Particle Technology","Laser Doppler Anomometry"
3,"Process engineering","Particle Technology","Magnetic Separation"
3,"Process engineering","Particle Technology","On-line Measurement: particles"
3,"Process engineering","Particle Technology","Particle coatings"
3,"Process engineering","Particle Technology","Particle Encapsulation"
3,"Process engineering","Particle Technology","Particle Engineering"
3,"Process engineering","Particle Technology","Particle Filtration"
3,"Process engineering","Particle Technology","Particle Size"
3,"Process engineering","Particle Technology","PEPT"
3,"Process engineering","Particle Technology","Polymer Coatings"
3,"Process engineering","Particle Technology","Powder Diffraction"
3,"Process engineering","Particle Technology","Powder Mixing"
3,"Process engineering","Particle Technology","Powders"
3,"Process engineering","Particle Technology","Sedimentation: particles"
3,"Process engineering","Particle Technology","Surface Property Manipulation"
3,"Process engineering","Particle Technology","Suspensions"
2,"Process engineering","Reactor Engineering","Reactor Engineering"
3,"Process engineering","Reactor Engineering","Batch Process Plant"
3,"Process engineering","Reactor Engineering","Bubbles in Reactors"
3,"Process engineering","Reactor Engineering","Burners for Reactors"
3,"Process engineering","Reactor Engineering","Catalytic Chemical Reactors "
3,"Process engineering","Reactor Engineering","Catalytic Membrane Reactors"
3,"Process engineering","Reactor Engineering","Chemical Reactor Design"
3,"Process engineering","Reactor Engineering","Circulating Fluidised Beds"
3,"Process engineering","Reactor Engineering","Continuous Flow Reactors"
3,"Process engineering","Reactor Engineering","CST Reactors"
3,"Process engineering","Reactor Engineering","Distillation Reactors"
3,"Process engineering","Reactor Engineering","Droplets in Reactors"
3,"Process engineering","Reactor Engineering","Electrochemical Reactors"
3,"Process engineering","Reactor Engineering","Energy Efficency of Reactors"
3,"Process engineering","Reactor Engineering","Fixed Bed Reactors"
3,"Process engineering","Reactor Engineering","Fluid Bed Reactors"
3,"Process engineering","Reactor Engineering","Leaching from Reactors"
3,"Process engineering","Reactor Engineering","Microreactors"
3,"Process engineering","Reactor Engineering","Reaction Engineering"
3,"Process engineering","Reactor Engineering","Semibatch Reactors"
2,"Process engineering","Rheology ","Rheology "
3,"Process engineering","Rheology ","Blow Moulding"
3,"Process engineering","Rheology ","Brazing and Soldering "
3,"Process engineering","Rheology ","Carbon Fibres"
3,"Process engineering","Rheology ","Casting Rheology"
3,"Process engineering","Rheology ","Connecting of Metals"
3,"Process engineering","Rheology ","Copper Alloys"
3,"Process engineering","Rheology ","Couette Cells"
3,"Process engineering","Rheology ","Drawing of Fibres"
3,"Process engineering","Rheology ","Electrorheological Fluids"
3,"Process engineering","Rheology ","Electrorheology"
3,"Process engineering","Rheology ","Extensional Rheology"
3,"Process engineering","Rheology ","Extrusion"
3,"Process engineering","Rheology ","Fibre extrusion"
3,"Process engineering","Rheology ","Fine Particle Suspensions"
3,"Process engineering","Rheology ","Flow Injection"
3,"Process engineering","Rheology ","Injection Stretch Blow Moulding"
3,"Process engineering","Rheology ","Ion Exchange"
3,"Process engineering","Rheology ","Materials Design Criteria"
3,"Process engineering","Rheology ","Nanoceramics"
3,"Process engineering","Rheology ","Non-Newtonian Flow"
3,"Process engineering","Rheology ","Particulate Composites"
3,"Process engineering","Rheology ","Rheological Flow"
3,"Process engineering","Rheology ","Rheology of Annular Flow"
3,"Process engineering","Rheology ","Rheology of Pastes"
3,"Process engineering","Rheology ","Rheometers"
3,"Process engineering","Rheology ","Rheometry"
3,"Process engineering","Rheology ","Shear Rheology"
3,"Process engineering","Rheology ","Short Fibre Composites"
