"location","type","plot_size","display_order","parent","region","fractal_order","transect_order","centroid_x","centroid_y","source","bbox_xmin","bbox_ymin","bbox_xmax","bbox_ymax","wkt_wgs84"
"VJR-Bait-B","Ant bait stations",null,7,null,"SAFE",null,null,117.5397417,4.6514183,"LOMBOK_ant_bait_2012_WGS84.shp",117.5397417,4.6514183,117.5397417,4.6514183,"SRID=4326;POINT (117.5397 4.651418)"
"VJR-Bait-C","Ant bait stations",null,7,null,"SAFE",null,null,117.5397127,4.6517814,"LOMBOK_ant_bait_2012_WGS84.shp",117.5397127,4.6517814,117.5397127,4.6517814,"SRID=4326;POINT (117.5397 4.651781)"
"VJR-Bait-D","Ant bait stations",null,7,null,"SAFE",null,null,117.5396069,4.652118,"LOMBOK_ant_bait_2012_WGS84.shp",117.5396069,4.652118,117.5396069,4.652118,"SRID=4326;POINT (117.5396 4.652118)"
"VJR-Bait-E","Ant bait stations",null,7,null,"SAFE",null,null,117.5398199,4.6524502,"LOMBOK_ant_bait_2012_WGS84.shp",117.5398199,4.6524502,117.5398199,4.6524502,"SRID=4326;POINT (117.5398 4.65245)"
"Car_Bel","Carbon plot",null,3,null,null,null,null,116.969997531672,4.74737465948199,"Carbon_LIDAR_subplots.geojson",116.969345694619,4.74674996739302,116.970649368734,4.74799935149227,"SRID=4326;POLYGON ((116.97 4.74675, 116.9699 4.746874, 116.9697 4.746997, 116.9696 4.747121, 116.9695 4.747245, 116.9693 4.747369, 116.9695 4.747495, 116.9696 4.747621, 116.9697 4.747747, 116.9699 4.747873, 116.97 4.747999, 116.9701 4.747876, 116.9703 4.747752, 116.9704 4.747628, 116.9705 4.747504, 116.9706 4.747381, 116.9705 4.747254, 116.9704 4.747128, 116.9703 4.747002, 116.9701 4.746876, 116.97 4.74675))"
"Car_BN","Carbon plot",null,3,null,null,null,null,117.617529417796,4.73926684018798,"Carbon_LIDAR_subplots.geojson",117.617077077837,4.73881303132272,117.617981758392,4.73972064874733,"SRID=4326;POLYGON ((117.618 4.738994, 117.618 4.738813, 117.6178 4.738813, 117.6176 4.738813, 117.6174 4.738814, 117.6173 4.738814, 117.6171 4.738814, 117.6171 4.738995, 117.6171 4.739177, 117.6171 4.739358, 117.6171 4.739539, 117.6171 4.739721, 117.6173 4.73972, 117.6174 4.73972, 117.6176 4.73972, 117.6178 4.73972, 117.618 4.73972, 117.618 4.739538, 117.618 4.739357, 117.618 4.739176, 117.618 4.738994))"
"Car_BS","Carbon plot",null,3,null,null,null,null,117.618468716511,4.7318392340687,"Carbon_LIDAR_subplots.geojson",117.61801293101,4.73138295039394,117.618924501468,4.73229551727923,"SRID=4326;POLYGON ((117.618 4.731383, 117.618 4.731565, 117.618 4.731748, 117.618 4.73193, 117.618 4.732112, 117.618 4.732294, 117.6182 4.732295, 117.6184 4.732295, 117.6186 4.732295, 117.6187 4.732295, 117.6189 4.732296, 117.6189 4.732113, 117.6189 4.731931, 117.6189 4.731749, 117.6189 4.731566, 117.6189 4.731384, 117.6187 4.731384, 117.6186 4.731384, 117.6184 4.731383, 117.6182 4.731383, 117.618 4.731383))"
"Car_D1","Carbon plot",null,3,null,null,null,null,117.796083341561,4.95202286148555,"Carbon_LIDAR_subplots.geojson",117.795632598802,4.95157269468657,117.796534083776,4.95247302779147,"SRID=4326;POLYGON ((117.7956 4.951573, 117.7956 4.951752, 117.7956 4.951932, 117.7956 4.952111, 117.7956 4.952291, 117.7956 4.95247, 117.7958 4.952471, 117.796 4.952471, 117.7962 4.952472, 117.7964 4.952472, 117.7965 4.952473, 117.7965 4.952294, 117.7965 4.952114, 117.7965 4.951934, 117.7965 4.951755, 117.7965 4.951575, 117.7964 4.951575, 117.7962 4.951574, 117.796 4.951574, 117.7958 4.951573, 117.7956 4.951573))"
"Car_D2","Carbon plot",null,3,null,null,null,null,117.793744615,4.95343080990022,"Carbon_LIDAR_subplots.geojson",117.793286315904,4.95297685352167,117.794202913544,4.95388476578705,"SRID=4326;POLYGON ((117.7933 4.952977, 117.7933 4.953157, 117.7933 4.953337, 117.7933 4.953518, 117.7933 4.953698, 117.7933 4.953878, 117.7935 4.95388, 117.7936 4.953881, 117.7938 4.953882, 117.794 4.953883, 117.7942 4.953885, 117.7942 4.953704, 117.7942 4.953524, 117.7942 4.953344, 117.7942 4.953164, 117.7942 4.952983, 117.794 4.952982, 117.7938 4.952981, 117.7937 4.952979, 117.7935 4.952978, 117.7933 4.952977))"
"Car_E","Carbon plot",null,3,null,null,null,null,117.58769061944,4.69200300031556,"Carbon_LIDAR_subplots.geojson",117.58711906859,4.69142397853464,117.588391778544,4.69270443253324,"SRID=4326;POLYGON ((117.5882 4.691585, 117.5881 4.691473, 117.588 4.691617, 117.5879 4.691761, 117.5877 4.691648, 117.5876 4.691536, 117.5875 4.691424, 117.5873 4.691568, 117.5872 4.691712, 117.5871 4.691856, 117.5873 4.691968, 117.5874 4.69208, 117.5873 4.692224, 117.5872 4.692368, 117.5873 4.69248, 117.5875 4.692592, 117.5876 4.692704, 117.5877 4.692561, 117.5878 4.692417, 117.5879 4.692273, 117.5881 4.692129, 117.5882 4.691985, 117.5883 4.691841, 117.5884 4.691697, 117.5882 4.691585))"
"Car_LF","Carbon plot",null,3,null,null,null,null,117.700044938758,4.76503863191995,"Carbon_LIDAR_subplots.geojson",117.699576195907,4.76456739423853,117.700513681073,4.76550986915256,"SRID=4326;POLYGON ((117.6996 4.764567, 117.6996 4.764748, 117.6996 4.764928, 117.6996 4.765109, 117.6996 4.76529, 117.6996 4.76547, 117.6998 4.765478, 117.6999 4.765486, 117.7001 4.765494, 117.7003 4.765502, 117.7005 4.76551, 117.7005 4.765329, 117.7005 4.765149, 117.7005 4.764968, 117.7005 4.764788, 117.7005 4.764607, 117.7003 4.764599, 117.7002 4.764591, 117.7 4.764583, 117.6998 4.764575, 117.6996 4.764567))"
"Car_Ser","Carbon plot",null,3,null,null,null,null,116.950179986785,4.75353506824257,"Carbon_LIDAR_subplots.geojson",116.949707143875,4.75307946176669,116.95081712291,4.7540414869611,"SRID=4326;POLYGON ((116.9497 4.753079, 116.9497 4.753265, 116.9497 4.753451, 116.9497 4.753637, 116.9497 4.753823, 116.9497 4.754009, 116.9499 4.754017, 116.9501 4.754025, 116.9502 4.754033, 116.9504 4.754041, 116.9504 4.753856, 116.9506 4.753864, 116.9506 4.753678, 116.9506 4.753492, 116.9506 4.753306, 116.9508 4.753314, 116.9508 4.753128, 116.9506 4.75312, 116.9505 4.753112, 116.9503 4.753104, 116.9501 4.753096, 116.9499 4.753088, 116.9497 4.753079))"
"Car_BN-01","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617167545786,4.73890443716673,"Carbon_LIDAR_subplots.geojson",117.617077077837,4.7388136754679,117.617258013759,4.73899519886083,"SRID=4326;POLYGON ((117.6171 4.738814, 117.6171 4.738995, 117.6173 4.738995, 117.6173 4.738814, 117.6171 4.738814, 117.6171 4.738814))"
"Car_BN-02","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617347784326,4.73890427622124,"Carbon_LIDAR_subplots.geojson",117.617257316356,4.73881351450209,117.617438252319,4.73899503793568,"SRID=4326;POLYGON ((117.6173 4.738814, 117.6173 4.738995, 117.6174 4.738995, 117.6174 4.738814, 117.6173 4.738814, 117.6173 4.738814))"
"Car_BN-03","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617528022859,4.73890411522877,"Carbon_LIDAR_subplots.geojson",117.617437554869,4.73881335348929,117.617618490873,4.73899487696354,"SRID=4326;POLYGON ((117.6174 4.738814, 117.6174 4.738995, 117.6176 4.738995, 117.6176 4.738813, 117.6174 4.738814, 117.6174 4.738814))"
"Car_BN-04","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617708261386,4.73890395418931,"Carbon_LIDAR_subplots.geojson",117.617617793376,4.7388131924295,117.617798729421,4.73899471594441,"SRID=4326;POLYGON ((117.6176 4.738813, 117.6176 4.738995, 117.6178 4.738995, 117.6178 4.738813, 117.6176 4.738813, 117.6176 4.738813))"
"Car_BN-05","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617888499908,4.73890379310287,"Carbon_LIDAR_subplots.geojson",117.617798031877,4.73881303132272,117.617978967963,4.73899455487829,"SRID=4326;POLYGON ((117.6178 4.738813, 117.6178 4.738995, 117.618 4.738994, 117.618 4.738813, 117.6178 4.738813, 117.6178 4.738813))"
"Car_BN-10","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617168243169,4.73908579963717,"Carbon_LIDAR_subplots.geojson",117.617077775193,4.73899503793568,117.617258711169,4.73917656133395,"SRID=4326;POLYGON ((117.6171 4.738995, 117.6171 4.739177, 117.6173 4.739176, 117.6173 4.738995, 117.6171 4.738995, 117.6171 4.738995))"
"Car_BN-09","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617348481756,4.73908563868537,"Carbon_LIDAR_subplots.geojson",117.617258013759,4.73899487696354,117.617438949776,4.73917640040247,"SRID=4326;POLYGON ((117.6173 4.738995, 117.6173 4.739176, 117.6174 4.739176, 117.6174 4.738995, 117.6173 4.738995, 117.6173 4.738995))"
"Car_BN-08","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617528720336,4.73908547768656,"Carbon_LIDAR_subplots.geojson",117.617438252319,4.73899471594441,117.617619188377,4.739176239424,"SRID=4326;POLYGON ((117.6174 4.738995, 117.6174 4.739176, 117.6176 4.739176, 117.6176 4.738995, 117.6174 4.738995, 117.6174 4.738995))"
"Car_BN-07","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.61770895891,4.73908531664077,"Carbon_LIDAR_subplots.geojson",117.617618490873,4.73899455487829,117.617799426972,4.73917607839854,"SRID=4326;POLYGON ((117.6176 4.738995, 117.6176 4.739176, 117.6178 4.739176, 117.6178 4.738995, 117.6176 4.738995, 117.6176 4.738995))"
"Car_BN-06","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617889197478,4.73908515554799,"Carbon_LIDAR_subplots.geojson",117.617798729421,4.73899439376518,117.61797966556,4.73917591732609,"SRID=4326;POLYGON ((117.6178 4.738995, 117.6178 4.739176, 117.618 4.739176, 117.618 4.738994, 117.6178 4.738995, 117.6178 4.738995))"
"Car_BN-11","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617168940558,4.73926716210663,"Carbon_LIDAR_subplots.geojson",117.617078472556,4.73917640040247,117.617259408586,4.73935792380607,"SRID=4326;POLYGON ((117.6171 4.739177, 117.6171 4.739358, 117.6173 4.739358, 117.6173 4.739176, 117.6171 4.739177, 117.6171 4.739177))"
"Car_BN-12","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617349179192,4.73926700114849,"Carbon_LIDAR_subplots.geojson",117.617258711169,4.739176239424,117.61743964724,4.73935776286827,"SRID=4326;POLYGON ((117.6173 4.739176, 117.6173 4.739358, 117.6174 4.739358, 117.6174 4.739176, 117.6173 4.739176, 117.6173 4.739176))"
"Car_BN-13","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.61752941782,4.73926684014336,"Carbon_LIDAR_subplots.geojson",117.617438949776,4.73917607839854,117.617619885887,4.73935760188347,"SRID=4326;POLYGON ((117.6174 4.739176, 117.6174 4.739358, 117.6176 4.739357, 117.6176 4.739176, 117.6174 4.739176, 117.6174 4.739176))"
"Car_BN-14","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617709656441,4.73926667909125,"Carbon_LIDAR_subplots.geojson",117.617619188377,4.73917591732609,117.617800124529,4.73935744085168,"SRID=4326;POLYGON ((117.6176 4.739176, 117.6176 4.739357, 117.6178 4.739357, 117.6178 4.739176, 117.6176 4.739176, 117.6176 4.739176))"
"Car_BN-15","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617889895056,4.73926651799213,"Carbon_LIDAR_subplots.geojson",117.617799426972,4.73917575620665,117.617980363165,4.7393572797729,"SRID=4326;POLYGON ((117.6178 4.739176, 117.6178 4.739357, 117.618 4.739357, 117.618 4.739176, 117.6178 4.739176, 117.6178 4.739176))"
"Car_BN-20","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617169637955,4.73944852457509,"Carbon_LIDAR_subplots.geojson",117.617079169925,4.73935776286827,117.617260106008,4.73953928627719,"SRID=4326;POLYGON ((117.6171 4.739358, 117.6171 4.739539, 117.6173 4.739539, 117.6173 4.739358, 117.6171 4.739358, 117.6171 4.739358))"
"Car_BN-19","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617349876635,4.73944836361063,"Carbon_LIDAR_subplots.geojson",117.617259408586,4.73935760188347,117.617440344709,4.73953912533307,"SRID=4326;POLYGON ((117.6173 4.739358, 117.6173 4.739539, 117.6174 4.739539, 117.6174 4.739358, 117.6173 4.739358, 117.6173 4.739358))"
"Car_BN-18","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.61753011531,4.73944820259917,"Carbon_LIDAR_subplots.geojson",117.61743964724,4.73935744085168,117.617620583404,4.73953896434195,"SRID=4326;POLYGON ((117.6174 4.739358, 117.6174 4.739539, 117.6176 4.739539, 117.6176 4.739357, 117.6174 4.739358, 117.6174 4.739358))"
"Car_BN-17","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617710353978,4.73944804154072,"Carbon_LIDAR_subplots.geojson",117.617619885887,4.7393572797729,117.617800822093,4.73953880330383,"SRID=4326;POLYGON ((117.6176 4.739357, 117.6176 4.739539, 117.6178 4.739539, 117.6178 4.739357, 117.6176 4.739357, 117.6176 4.739357))"
"Car_BN-16","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.61789059264,4.73944788043528,"Carbon_LIDAR_subplots.geojson",117.617800124529,4.73935711864713,117.617981060775,4.73953864221871,"SRID=4326;POLYGON ((117.6178 4.739357, 117.6178 4.739539, 117.618 4.739538, 117.618 4.739357, 117.6178 4.739357, 117.6178 4.739357))"
"Car_BN-21","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617170335357,4.73962988704256,"Carbon_LIDAR_subplots.geojson",117.617079867301,4.73953912533307,117.617260803438,4.73972064874733,"SRID=4326;POLYGON ((117.6171 4.739539, 117.6171 4.739721, 117.6173 4.73972, 117.6173 4.739539, 117.6171 4.739539, 117.6171 4.739539))"
"Car_BN-22","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617350574085,4.73962972607177,"Carbon_LIDAR_subplots.geojson",117.617260106008,4.73953896434195,117.617441042186,4.73972048779688,"SRID=4326;POLYGON ((117.6173 4.739539, 117.6173 4.73972, 117.6174 4.73972, 117.6174 4.739539, 117.6173 4.739539, 117.6173 4.739539))"
"Car_BN-23","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617530812806,4.73962956505398,"Carbon_LIDAR_subplots.geojson",117.617440344709,4.73953880330383,117.617621280927,4.73972032679943,"SRID=4326;POLYGON ((117.6174 4.739539, 117.6174 4.73972, 117.6176 4.73972, 117.6176 4.739539, 117.6174 4.739539, 117.6174 4.739539))"
"Car_BN-24","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.617711051521,4.73962940398921,"Carbon_LIDAR_subplots.geojson",117.617620583404,4.73953864221871,117.617801519663,4.73972016575498,"SRID=4326;POLYGON ((117.6176 4.739539, 117.6176 4.73972, 117.6178 4.73972, 117.6178 4.739539, 117.6176 4.739539, 117.6176 4.739539))"
"Car_BN-25","Carbon subplot","20m x 20m",5,"Car_BN",null,null,null,117.61789129023,4.73962924287743,"Carbon_LIDAR_subplots.geojson",117.617800822093,4.73953848108661,117.617981758392,4.73972000466354,"SRID=4326;POLYGON ((117.6178 4.739539, 117.6178 4.73972, 117.618 4.73972, 117.618 4.739538, 117.6178 4.739539, 117.6178 4.739539))"
"Car_BS-01","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.61810738712,4.73147420714847,"Carbon_LIDAR_subplots.geojson",117.618016230051,4.73138295039394,117.618198544166,4.73156546389205,"SRID=4326;POLYGON ((117.618 4.731383, 117.618 4.731565, 117.6182 4.731565, 117.6182 4.731383, 117.618 4.731383, 117.618 4.731383))"
"Car_BS-02","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618288876481,4.73147444131361,"Carbon_LIDAR_subplots.geojson",117.618197719439,4.73138318458589,117.618380033501,4.73156569803039,"SRID=4326;POLYGON ((117.6182 4.731383, 117.6182 4.731565, 117.6184 4.731566, 117.6184 4.731383, 117.6182 4.731383, 117.6182 4.731383))"
"Car_BS-03","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618470365837,4.73147467543116,"Carbon_LIDAR_subplots.geojson",117.618379208821,4.73138341873024,117.618561522829,4.73156593212113,"SRID=4326;POLYGON ((117.6184 4.731383, 117.6184 4.731566, 117.6186 4.731566, 117.6186 4.731384, 117.6184 4.731383, 117.6184 4.731383))"
"Car_BS-04","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618651855186,4.73147490950111,"Carbon_LIDAR_subplots.geojson",117.618560698197,4.731383652827,117.618743012152,4.73156616616428,"SRID=4326;POLYGON ((117.6186 4.731384, 117.6186 4.731566, 117.6187 4.731566, 117.6187 4.731384, 117.6186 4.731384, 117.6186 4.731384))"
"Car_BS-05","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618833344529,4.73147514352348,"Carbon_LIDAR_subplots.geojson",117.618742187568,4.73138388687616,117.618924501468,4.73156640015982,"SRID=4326;POLYGON ((117.6187 4.731384, 117.6187 4.731566, 117.6189 4.731566, 117.6189 4.731384, 117.6187 4.731384, 117.6187 4.731384))"
"Car_BS-10","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618106562372,4.73165648645719,"Carbon_LIDAR_subplots.geojson",117.618015405282,4.73156522970611,117.618197719439,4.73174774319731,"SRID=4326;POLYGON ((117.618 4.731565, 117.618 4.731748, 117.6182 4.731748, 117.6182 4.731565, 117.618 4.731565, 117.618 4.731565))"
"Car_BS-09","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618288051781,4.73165672061632,"Carbon_LIDAR_subplots.geojson",117.618196894718,4.73156546389205,117.618379208821,4.73174797732964,"SRID=4326;POLYGON ((117.6182 4.731565, 117.6182 4.731748, 117.6184 4.731748, 117.6184 4.731566, 117.6182 4.731565, 117.6182 4.731565))"
"Car_BS-08","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618469541184,4.73165695472785,"Carbon_LIDAR_subplots.geojson",117.618378384148,4.73156569803039,117.618560698197,4.73174821141436,"SRID=4326;POLYGON ((117.6184 4.731566, 117.6184 4.731748, 117.6186 4.731748, 117.6186 4.731566, 117.6184 4.731566, 117.6184 4.731566))"
"Car_BS-07","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618651030581,4.73165718879179,"Carbon_LIDAR_subplots.geojson",117.618559873571,4.73156593212113,117.618742187568,4.73174844545149,"SRID=4326;POLYGON ((117.6186 4.731566, 117.6186 4.731748, 117.6187 4.731748, 117.6187 4.731566, 117.6186 4.731566, 117.6186 4.731566))"
"Car_BS-06","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618832519972,4.73165742280813,"Carbon_LIDAR_subplots.geojson",117.618741362989,4.73156616616428,117.618923676932,4.73174867944102,"SRID=4326;POLYGON ((117.6187 4.731566, 117.6187 4.731748, 117.6189 4.731749, 117.6189 4.731566, 117.6187 4.731566, 117.6187 4.731566))"
"Car_BS-11","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.61810573763,4.73183876576501,"Carbon_LIDAR_subplots.geojson",117.618014580519,4.73174750901739,117.618196894718,4.73193002250168,"SRID=4326;POLYGON ((117.618 4.731748, 117.618 4.73193, 117.6182 4.73193, 117.6182 4.731748, 117.618 4.731748, 117.618 4.731748))"
"Car_BS-12","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618287227086,4.73183899991813,"Carbon_LIDAR_subplots.geojson",117.618196070002,4.73174774319731,117.618378384148,4.73193025662799,"SRID=4326;POLYGON ((117.6182 4.731748, 117.6182 4.73193, 117.6184 4.73193, 117.6184 4.731748, 117.6182 4.731748, 117.6182 4.731748))"
"Car_BS-13","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618468716537,4.73183923402365,"Carbon_LIDAR_subplots.geojson",117.61837755948,4.73174797732964,117.618559873571,4.7319304907067,"SRID=4326;POLYGON ((117.6184 4.731748, 117.6184 4.73193, 117.6186 4.73193, 117.6186 4.731748, 117.6184 4.731748, 117.6184 4.731748))"
"Car_BS-14","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618650205981,4.73183946808156,"Carbon_LIDAR_subplots.geojson",117.618559048951,4.73174821141436,117.618741362989,4.73193072473781,"SRID=4326;POLYGON ((117.6186 4.731748, 117.6186 4.73193, 117.6187 4.731931, 117.6187 4.731748, 117.6186 4.731748, 117.6186 4.731748))"
"Car_BS-15","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.61883169542,4.73183970209188,"Carbon_LIDAR_subplots.geojson",117.618740538416,4.73174844545149,117.6189228524,4.73193095872132,"SRID=4326;POLYGON ((117.6187 4.731748, 117.6187 4.731931, 117.6189 4.731931, 117.6189 4.731749, 117.6187 4.731748, 117.6187 4.731748))"
"Car_BS-20","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618104912893,4.73202104507194,"Carbon_LIDAR_subplots.geojson",117.618013755762,4.73192978832777,117.618196070002,4.73211230180515,"SRID=4326;POLYGON ((117.618 4.73193, 117.618 4.732112, 117.6182 4.732112, 117.6182 4.73193, 117.618 4.73193, 117.618 4.73193))"
"Car_BS-19","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618286402398,4.73202127921904,"Carbon_LIDAR_subplots.geojson",117.618195245293,4.73193002250168,117.61837755948,4.73211253592545,"SRID=4326;POLYGON ((117.6182 4.73193, 117.6182 4.732112, 117.6184 4.732113, 117.6184 4.73193, 117.6182 4.73193, 117.6182 4.73193))"
"Car_BS-18","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618467891896,4.73202151331855,"Carbon_LIDAR_subplots.geojson",117.618376734818,4.73193025662799,117.618559048951,4.73211276999814,"SRID=4326;POLYGON ((117.6184 4.73193, 117.6184 4.732113, 117.6186 4.732113, 117.6186 4.73193, 117.6184 4.73193, 117.6184 4.73193))"
"Car_BS-17","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618649381388,4.73202174737045,"Carbon_LIDAR_subplots.geojson",117.618558224336,4.7319304907067,117.618740538416,4.73211300402323,"SRID=4326;POLYGON ((117.6186 4.73193, 117.6186 4.732113, 117.6187 4.732113, 117.6187 4.731931, 117.6186 4.73193, 117.6186 4.73193))"
"Car_BS-16","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618830870873,4.73202198137474,"Carbon_LIDAR_subplots.geojson",117.618739713849,4.73193072473781,117.618922027875,4.73211323800072,"SRID=4326;POLYGON ((117.6187 4.731931, 117.6187 4.732113, 117.6189 4.732113, 117.6189 4.731931, 117.6187 4.731931, 117.6187 4.731931))"
"Car_BS-21","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618104088163,4.73220332437797,"Carbon_LIDAR_subplots.geojson",117.61801293101,4.73211206763726,117.618195245293,4.73229458110773,"SRID=4326;POLYGON ((117.618 4.732112, 117.618 4.732294, 117.6182 4.732295, 117.6182 4.732112, 117.618 4.732112, 117.618 4.732112))"
"Car_BS-22","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618285577715,4.73220355851906,"Carbon_LIDAR_subplots.geojson",117.618194420589,4.73211230180515,117.618376734818,4.73229481522201,"SRID=4326;POLYGON ((117.6182 4.732112, 117.6182 4.732295, 117.6184 4.732295, 117.6184 4.732113, 117.6182 4.732112, 117.6182 4.732112))"
"Car_BS-23","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.61846706726,4.73220379261255,"Carbon_LIDAR_subplots.geojson",117.618375910161,4.73211253592545,117.618558224336,4.73229504928869,"SRID=4326;POLYGON ((117.6184 4.732113, 117.6184 4.732295, 117.6186 4.732295, 117.6186 4.732113, 117.6184 4.732113, 117.6184 4.732113))"
"Car_BS-24","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.6186485568,4.73220402665843,"Carbon_LIDAR_subplots.geojson",117.618557399728,4.73211276999814,117.618739713849,4.73229528330776,"SRID=4326;POLYGON ((117.6186 4.732113, 117.6186 4.732295, 117.6187 4.732295, 117.6187 4.732113, 117.6186 4.732113, 117.6186 4.732113))"
"Car_BS-25","Carbon subplot","20m x 20m",5,"Car_BS",null,null,null,117.618830046333,4.73220426065671,"Carbon_LIDAR_subplots.geojson",117.618738889288,4.73211300402323,117.618921203356,4.73229551727923,"SRID=4326;POLYGON ((117.6187 4.732113, 117.6187 4.732295, 117.6189 4.732296, 117.6189 4.732113, 117.6187 4.732113, 117.6187 4.732113))"
"Car_E-01","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.588264507496,4.69171328215766,"Carbon_LIDAR_subplots.geojson",117.588137236441,4.69158523715399,117.588391778544,4.69184132716769,"SRID=4326;POLYGON ((117.5884 4.691697, 117.5882 4.691585, 117.5881 4.691729, 117.5883 4.691841, 117.5884 4.691697, 117.5884 4.691697))"
"Car_E-02","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.588153207309,4.69185713277783,"Carbon_LIDAR_subplots.geojson",117.588025936224,4.69172908731769,117.588280478387,4.69198517824435,"SRID=4326;POLYGON ((117.5883 4.691841, 117.5881 4.691729, 117.588 4.691873, 117.5882 4.691985, 117.5883 4.691841, 117.5883 4.691841))"
"Car_E-03","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.588041907078,4.69200098383772,"Carbon_LIDAR_subplots.geojson",117.587914635963,4.69187293837342,117.588169178187,4.6921290293084,"SRID=4326;POLYGON ((117.5882 4.691985, 117.588 4.691873, 117.5879 4.692017, 117.5881 4.692129, 117.5882 4.691985, 117.5882 4.691985))"
"Car_E-04","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587930607254,4.69214483488464,"Carbon_LIDAR_subplots.geojson",117.587803336559,4.69201678941655,117.588057877943,4.6922728803591,"SRID=4326;POLYGON ((117.5881 4.692129, 117.5879 4.692017, 117.5878 4.692161, 117.5879 4.692273, 117.5881 4.692129, 117.5881 4.692129))"
"Car_E-05","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587819307387,4.69228868591895,"Carbon_LIDAR_subplots.geojson",117.587692036209,4.69216064044632,117.587946578557,4.69241673139796,"SRID=4326;POLYGON ((117.5879 4.692273, 117.5878 4.692161, 117.5877 4.692304, 117.5878 4.692417, 117.5879 4.692273, 117.5879 4.692273))"
"Car_E-06","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587708007023,4.69243253648873,"Carbon_LIDAR_subplots.geojson",117.587580735815,4.69230449146425,117.587835278225,4.69256058151959,"SRID=4326;POLYGON ((117.5878 4.692417, 117.5877 4.692304, 117.5876 4.692448, 117.5877 4.692561, 117.5878 4.692417, 117.5878 4.692417))"
"Car_E-07","Carbon subplot","20m x 20m",5,"Car_E",null,null,null,117.587596706616,4.6925763870459,"Carbon_LIDAR_subplots.geojson",117.587469435377,4.69244834156495,117.587723977848,4.69270443253324,"SRID=4326;POLYGON ((117.5877 4.692561, 117.5876 4.692448, 117.5875 4.692592, 117.5876 4.692704, 117.5877 4.692561, 117.5877 4.692561))"
